Site Name	SiteID	Meta Category	L1	L2	L3	L4	L5	L6	Cat ID	Level	Leaf	Breadcrumb	Category Name	Business Vertical (Direct Child Categories)	ODI Product Space	Lead	Category RYG Status	ET Name	GH Batch	ET Alignment	ET Alignment: Comment	Cat ID Site Alignment	Legal/Policy Requests	Focus Category – Category	Focus Category – Aspect	Planned CR	Comments	Test Category Flag	Test Category	Other Category	Key
IT	101	Abbigliamento e accessori				Portachiavi			45237	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Portachiavi [45237]	Portachiavi	Fashion		Francesca Contessotto	Green	Fashion Accessory	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_45237
IT	101	Abbigliamento e accessori				Portadocumenti			169285	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Portadocumenti [169285]	Portadocumenti	Fashion		Francesca Contessotto	Green	Fashion Accessory	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_169285
IT	101	Abbigliamento e accessori				Portafogli e borsellini			45258	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Portafogli e borsellini [45258]	Portafogli e borsellini	Fashion		Francesca Contessotto	Green	Fashion Accessory	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_45258
IT	101	Abbigliamento e accessori				Sciarpe, foulard e stole			45238	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Sciarpe, foulard e stole [45238]	Sciarpe, foulard e stole	Fashion		Francesca Contessotto	Green	Fashion Accessory	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_45238
IT	101	Abbigliamento e accessori				Set accessori			15738	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Set accessori [15738]	Set accessori	Fashion		Francesca Contessotto	Green	Fashion Accessory	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_15738
IT	101	Abbigliamento e accessori		Uomo					260012	2	No	Abbigliamento e accessori [11450] > Uomo [260012]	Uomo	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		101_260012
IT	101	Abbigliamento e accessori			Abbigliamento				1059	3	No	Abbigliamento e accessori [11450] > Uomo [260012] > Abbigliamento [1059]	Abbigliamento	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		101_1059
IT	101	Abbigliamento e accessori				Abbigliamento sportivo			185099	4	No	Abbigliamento e accessori [11450] > Uomo [260012] > Abbigliamento [1059] > Abbigliamento sportivo [185099]	Abbigliamento sportivo	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		101_185099
IT	101	Abbigliamento e accessori					Felpe		155183	5	Yes	Abbigliamento e accessori [11450] > Uomo [260012] > Abbigliamento [1059] > Abbigliamento sportivo [185099] > Felpe [155183]	Felpe	Fashion		Francesca Contessotto	Green	Sweater	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_155183
IT	101	Abbigliamento e accessori					Giacche		185702	5	Yes	Abbigliamento e accessori [11450] > Uomo [260012] > Abbigliamento [1059] > Abbigliamento sportivo [185099] > Giacche [185702]	Giacche	Fashion		Francesca Contessotto	Green	Outerwear	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_185702
