Cat ID,Label,Path
1295,Personal Watercraft,"[6000, 66466, 1295]"
1299,Other Climbing & Caving Equipment,"[888, 159043, 30105, 1299]"
1300,Other Scuba & Snorkeling Equipment,"[888, 159136, 16052, 1300]"
1301,Other Inline & Roller Skating Equipment,"[888, 159043, 16258, 1301]"
1303,Other Winter Sports,"[888, 36259, 1303]"
1304,Other Trade Show Displays,"[12576, 25298, 3241, 1304]"
1305,Tickets & Experiences,[1305]
1306,Other Tickets & Experiences,"[1305, 1306]"
1310,Other Travel Items,"[3252, 1310]"
1312,United Airlines Collectibles,"[1, 417, 14049, 805, 1312]"
1313,Collectible Auto Advertising,"[1, 34, 1313]"
1314,Other Collectible Auto Advertising,"[1, 34, 1313, 1314]"
1315,Buick Auto Advertising,"[1, 34, 1313, 13553, 1315]"
1316,Chevrolet Auto Advertising,"[1, 34, 1313, 13553, 1316]"
1317,Chrysler Auto Advertising,"[1, 34, 1313, 13553, 1317]"
1318,Dodge Auto Advertising,"[1, 34, 1313, 13553, 1318]"
1319,Ford Auto Advertising,"[1, 34, 1313, 13553, 1319]"
1320,Pontiac Auto Advertising,"[1, 34, 1313, 13553, 1320]"
1321,Other Bakery & Baking Advertising,"[1, 34, 13587, 13588, 1321]"
1322,Other Cereal Advertising,"[1, 34, 13587, 10785, 1322]"
1328,Citgo Advertising,"[1, 34, 39, 156204, 1328]"
1329,Gulf Oil Advertising,"[1, 34, 39, 156204, 1329]"
1330,Hess Advertising Collectibles (Unknown Date),"[1, 34, 39, 156204, 35879, 1330]"
1331,Sinclair Advertising,"[1, 34, 39, 156204, 1331]"
1332,Sunoco Advertising,"[1, 34, 39, 156204, 1332]"
1333,Seed & Feed Company Advertising,"[1, 34, 827, 1333]"
1334,Moxie Advertising,"[1, 34, 36, 1334]"
1335,Animal Collectibles,"[1, 1335]"
1336,Other Animal Collectibles,"[1, 1335, 1336]"
1337,Other Bird Collectibles,"[1, 1335, 10811, 1337]"
1338,Other Cat Collectibles,"[1, 1335, 10818, 1338]"
1340,"Other Fantasy, Mythical & Magic Collectibles","[1, 10860, 1340]"
1341,Other Model Horse Collectibles,"[1, 1335, 156265, 1341]"
1344,Collectible Animation Merchandise,"[1, 13658, 1344]"
1346,Other Space Exploration Mission Collectibles,"[1, 259135, 13902, 165499, 1346]"
1350,Collectible Soda Bottles (Pre-1900),"[1, 29797, 39491, 889, 1350]"
1351,Collectible Liquor Bottles (Pre-1900),"[1, 29797, 39491, 889, 1351]"
1364,Other Decorative & Tole Painting Supplies,"[14339, 160667, 183126, 1364]"
1369,Contemporary Disney Collectibles (1968-Now),"[1, 137, 1369]"
1370,Other Disney Apparel & Accessories (1968-Now),"[1, 137, 1369, 35839, 1370]"
1371,Disney Animation Art & Cels (1968-Now),"[1, 137, 1369, 1371]"
1372,Disney Books (1968-Now),"[1, 137, 1369, 1372]"
1373,Disney Collector Clubs (1968-Now),"[1, 137, 1369, 1373]"
1375,Other Disney Figurines (1968-Now),"[1, 137, 1369, 35848, 1375]"
1376,Other Disney Holiday Collectibles (1968-Now),"[1, 137, 1369, 35886, 1376]"
1377,Other Disney Housewares (1968-Now),"[1, 137, 1369, 95118, 1377]"
1378,Disney Jewelry (1968-Now),"[1, 137, 1369, 1378]"
1379,Disney Limited Edition Collectibles (1968-Now),"[1, 137, 1369, 1379]"
1380,Disney Theme Park Souvenirs (1968-Now),"[1, 137, 1369, 1380]"
1381,Disney Premiums (1968-Now),"[1, 137, 1369, 1381]"
1382,"Disney Records, Tapes & CDs (1968-Now)","[1, 137, 1369, 1382]"
1383,"Disney Toys, Games & Puzzles (1968-Now)","[1, 137, 1369, 1383]"
1384,Disney Watches & Timepieces (1968-Now),"[1, 137, 1369, 1384]"
1385,Disney Apparel & Accessories (Pre-1968),"[1, 137, 139, 1385]"
1386,Disney Animation Art & Cels (Pre-1968),"[1, 137, 139, 1386]"
1387,"Disney Posters, Prints & Lithos (Pre-1968)","[1, 137, 139, 1387]"
1388,Disney Books (Pre-1968),"[1, 137, 139, 1388]"
1391,Disney Figurines (Pre-1968),"[1, 137, 139, 1391]"
1392,Disney Holiday Collectibles (Pre-1968),"[1, 137, 139, 1392]"
1393,Disney Jewelry (Pre-1968),"[1, 137, 139, 1393]"
1394,Disney Pins & Buttons (Pre-1968),"[1, 137, 139, 1394]"
1395,Disney Plush Toys (Pre-1968),"[1, 137, 139, 1395]"
1396,Disney Premiums (Pre-1968),"[1, 137, 139, 1396]"
1397,Disney Records (Pre-1968),"[1, 137, 139, 1397]"
1398,"Disney Toys, Games & Puzzles (Pre-1968)","[1, 137, 139, 1398]"
1399,Disney Watches & Timepieces (Pre-1968),"[1, 137, 139, 1399]"
1401,"Collectible Knives, Swords, Blades, Armors & Accessories","[1, 1401]"
1404,Collectible Lighting & Lamps,"[1, 1404]"
1407,Collectible Lighting Parts,"[1, 1404, 1407]"
1408,Collectible Lamp Shades,"[1, 1404, 1408]"
1409,Collectible Lunchboxes & Thermoses,"[1, 39507, 1409]"
1410,Collectible Metal Lunchboxes (1970-1979),"[1, 39507, 1409, 156473, 1410]"
1411,Collectible Plastic Lunchboxes (1970-Now),"[1, 39507, 1409, 156480, 1411]"
1412,Collectible Maps & Atlases,"[1, 417, 1412]"
1413,Collectible United States Maps,"[1, 417, 1412, 20284, 1413]"
1417,Other Original International Lobby Cards,"[45100, 196, 18821, 60292, 1417]"
1419,Movie Memorabilia Original US Posters (1990-1999),"[45100, 196, 18828, 18829, 1419]"
1422,Other Hard Rock Café Memorabilia,"[45100, 2329, 108765, 104754, 29905, 1422]"
1423,Other Who Memorabilia,"[45100, 2329, 108765, 105070, 105047, 1423]"
1424,TV Memorabilia,"[45100, 1424]"
1430,Collectible Metalware,"[1, 1430]"
1431,Collectible Aluminum Metalware,"[1, 1430, 1431]"
1432,Collectible Bronze Metalware,"[1, 1430, 1432]"
1433,Collectible Copper Metalware,"[1, 1430, 1433]"
1434,Collectible Pewter Metalware,"[1, 1430, 1434]"
1435,Collectible Sterling Silver Metalware,"[1, 1430, 1435]"
1436,Silver Plated Collectibles,"[1, 1430, 1436]"
1437,Collectible Paper Menus,"[1, 124, 1437]"
1438,Collectible Playing Cards,"[1, 124, 1438]"
1439,Collectible Newspapers (1970-Now),"[1, 124, 13992, 1439]"
1440,Collectible Scrapbooks,"[1, 124, 1440]"
1442,Other Collectible Phonographs & Accessories,"[1, 29832, 38026, 1442]"
1443,Collectible Promo Glasses,"[1, 14005, 1443]"
1444,Railroadiana & Trains,"[1, 417, 1444]"
1445,Other Paper Railroad Collectibles,"[1, 417, 1444, 4131, 1445]"
1446,Religion & Spirituality Collectibles,"[1, 1446]"
1447,Other Christian Collectibles,"[1, 1446, 11668, 1447]"
1449,Other Judaica Collectibles,"[1, 1446, 13773, 1449]"
1450,Doctor Who Collectibles,"[1, 152, 1450]"
1460,Other Fair & Exposition Collectibles,"[1, 259135, 165513, 13879, 1460]"
1461,"Other Collectible Tools, Hardware & Locks","[1, 13849, 4121, 1461]"
1462,Collectible Credit & Charge Cards,"[1, 1462]"
1465,Collectible Sewing Pin Cushions,"[1, 113, 1465]"
1466,Weird Stuff,"[99, 1466]"
1467,Slightly Unusual Stuff,"[99, 1466, 1467]"
1468,Really Weird Stuff,"[99, 1466, 1468]"
1469,Totally Bizarre Stuff,"[99, 1466, 1469]"
1492,Fishing Equipment & Supplies,"[888, 1492]"
1498,Other Vehicle Electronics & GPS,"[293, 3270, 1498]"
1500,Radio Communication Electronics,"[293, 1500]"
1513,Golf Equipment,"[888, 1513]"
1514,Other Golf Accessories,"[888, 1513, 181128, 1514]"
1522,Bammers & Bamm Beanos,"[220, 49019, 1522]"
1523,Other Metaphysical Products,"[99, 19266, 1523]"
1525,Drugstore Advertising,"[1, 34, 13598, 1525]"
1526,Other Food & Beverage Advertising,"[1, 34, 13587, 1526]"
1527,Other Household Advertising,"[1, 34, 13595, 1527]"
1528,Other Farm & Countryside Animal Collectibles,"[1, 1335, 45602, 1528]"
1529,Collectible Animation Art,"[1, 13658, 1529]"
1541,County & State Fair Collectibles,"[1, 259135, 165513, 13879, 1541]"
1549,Salvation Army Collectibles,"[1, 259135, 402, 1549]"
1550,Trade Union Collectibles,"[1, 259135, 402, 1550]"
1552,Military Original Period Items (Pre-1700),"[1, 13956, 156373, 1552]"
1607,Other Real Estate,"[10542, 1607]"
1608,Ty Classic Beanbag Plushies,"[220, 49019, 19203, 1608]"
1616,Coca-Cola Stuffed Animals,"[220, 436, 1616]"
1620,Grateful Dead Beanbag Plushies,"[220, 49019, 1620]"
1621,Meanies Beanbag Plushies,"[220, 49019, 1621]"
1627,Ty Attic Treasures Beanbag Plushies,"[220, 49019, 19203, 1627]"
1628,Current Ty Beanie Buddies,"[220, 49019, 19203, 19206, 1628]"
1633,Ty Pillow Pals Beanbag Plushies,"[220, 49019, 19203, 1633]"
1634,Ty Current Classic Beanbag Plushies,"[220, 49019, 19203, 1608, 1634]"
1636,Ty Retired Classic Beanbag Plushies,"[220, 49019, 19203, 1608, 1636]"
1637,Ty Sports Commemorative Beanbag Plushies,"[220, 49019, 19203, 1637]"
2000,Hawaiian Collectibles,"[1, 3913, 2000]"
2001,Other Hawaiian Collectibles,"[1, 3913, 2000, 2001]"
2002,Collectible Hawaiian Accessories,"[1, 3913, 2000, 2002]"
2003,Collectible Hawaiian Apparel,"[1, 3913, 2000, 2003]"
2004,Collectible Hawaiian Hula,"[1, 3913, 2000, 2004]"
2008,Elvis Presley Apparel,"[45100, 2329, 108765, 104985, 4710, 2008]"
2009,Elvis Presley Concert & Movie Memorabilia,"[45100, 2329, 108765, 104985, 4710, 2009]"
2012,Elvis Presley Music,"[45100, 2329, 108765, 104985, 4710, 2012]"
2013,Elvis Presley Novelties,"[45100, 2329, 108765, 104985, 4710, 2013]"
2014,Elvis Presley Photos,"[45100, 2329, 108765, 104985, 4710, 2014]"
2016,Circus & Carnival Collectibles,"[1, 259135, 165513, 2016]"
2017,Other Circus & Carnival Collectibles,"[1, 259135, 165513, 2016, 2017]"
2018,Collectible Circus & Carnival Programs & Posters,"[1, 259135, 165513, 2016, 2018]"
2019,Collectible Circus & Carnival Souvenirs,"[1, 259135, 165513, 2016, 2019]"
2023,Other Basketball Equipment,"[888, 159049, 21194, 2023]"
2034,"Other Yard, Garden & Outdoor Décor","[11700, 159912, 20498, 2034]"
2036,Other Collectible Pinbacks,"[1, 39507, 50787, 2036]"
2194,Other Asian Antiques,"[20081, 20082, 2194]"
2204,Other Ethnographic Antiques,"[20081, 2207, 2204]"
2207,Ethnographic Antiques,"[20081, 2207]"
2211,Art Photographs,"[550, 2211]"
2212,US Silver-Plated Antiques,"[20081, 20096, 2212]"
2213,US Sterling Silver Antiques,"[20081, 20096, 2213]"
2312,Other Entertainment Memorabilia,"[45100, 2312]"
2319,Movie Memorabilia Original US Posters (Pre-1940),"[45100, 196, 18828, 18829, 2319]"
2321,Movie Memorabilia Original US Posters (1940-1949),"[45100, 196, 18828, 18829, 2321]"
2322,Movie Memorabilia Original US Posters (1970-1979),"[45100, 196, 18828, 18829, 2322]"
2323,Reproduction Movie Posters (1990-1999),"[45100, 196, 18828, 25469, 2323]"
2325,Movie Pressbooks (1960-1969),"[45100, 196, 18830, 2325]"
2326,Movie Standees,"[45100, 196, 2326]"
2329,Music Memorabilia,"[45100, 2329]"
2331,"Classical, Opera & Ballet Memorabilia","[45100, 2329, 2331]"
2335,Rap & Hip Hop Memorabilia,"[45100, 2329, 2335]"
2336,Easy Listening Music Memorabilia,"[45100, 2329, 2336]"
2337,Country Music Memorabilia,"[45100, 2329, 2337]"
2353,Other Madonna Memorabilia,"[45100, 2329, 108765, 104949, 29877, 2353]"
2354,Other Pink Floyd Memorabilia,"[45100, 2329, 108765, 104985, 29907, 2354]"
2355,Other Queen (Musical Artist) Memorabilia,"[45100, 2329, 108765, 105017, 105019, 2355]"
2356,Other U2 Memorabilia,"[45100, 2329, 108765, 105054, 105057, 2356]"
2362,Theater Memorabilia,"[45100, 2362]"
2365,Other Theater Playbills,"[45100, 2362, 108931, 2365]"
2366,Theater Props & Wardrobes,"[45100, 2362, 2366]"
2367,Other Theater Souvenir Programs,"[45100, 2362, 164890, 2367]"
2368,Theater Window Cards,"[45100, 2362, 2368]"
2369,Theater Ads & Flyers,"[45100, 2362, 2369]"
2375,R&B & Soul Memorabilia,"[45100, 2329, 2375]"
2408,Doll Making Supplies & Repair Equipment,"[237, 238, 2408]"
2440,"Paper Dolls, Paper Doll Clothes & Accessories","[237, 2440]"
2458,Dollhouses & Room Boxes,"[237, 1202, 2458]"
2498,Contemporary Manufacture Diecast Vehicle Banks,"[220, 222, 43845, 2498]"
2500,Diecast & Toy Vehicle Tracks,"[220, 222, 180278, 2500]"
2518,Other Educational Toys,"[220, 11731, 2518]"
2524,Fisher-Price Preschool Toys,"[220, 19169, 2524]"
2525,Fisher-Price Toy Accessories (1963-Now),"[220, 19169, 2524, 19173, 2525]"
2527,Fisher-Price Little People Toys (1963-1996),"[220, 19169, 2524, 19173, 2527]"
2528,Fisher-Price Pull Toys (1963-Now),"[220, 19169, 2524, 19173, 2528]"
2529,Other Fisher-Price Preschool Toys (Pre-1963),"[220, 19169, 2524, 19174, 2529]"
2535,Other Collectible Card Game Items,"[220, 2536, 2535]"
2536,Collectible Card Games & Accessories,"[220, 2536]"
2537,Other Miniatures & War Games,"[220, 233, 16486, 2537]"
2540,Electronic Games,"[220, 233, 2540]"
2543,Role Playing Games,"[220, 233, 2543]"
2544,Role Playing Game Accessories,"[220, 233, 2543, 2544]"
2545,Other Dungeons & Dragons,"[220, 233, 2543, 44109, 2545]"
2546,Horror Role Playing Games,"[220, 233, 2543, 2546]"
2547,Science Fiction Role Playing Games,"[220, 233, 2543, 2547]"
2548,Super Hero Role Playing Games,"[220, 233, 2543, 2548]"
2550,Board & Traditional Games,"[220, 233, 2550]"
2552,Other Card Games & Poker,"[220, 233, 180350, 2552]"
2562,"RC Model Vehicles, Toys & Control Line","[220, 2562]"
2568,Microscopes & Chemistry Educational Toys,"[220, 11731, 31743, 2568]"
2569,Toy Kites,"[220, 11743, 2569]"
2574,Little Tikes Child Size Preschool Toys,"[220, 19169, 19178, 2574]"
2576,Playskool Preschool Toys,"[220, 19169, 2576]"
2596,Applause Stuffed Animals,"[220, 436, 2596]"
2597,Disney Stuffed Animals,"[220, 436, 2597]"
2598,Gund Stuffed Animals,"[220, 436, 2598]"
2599,Puffkins Stuffed Animals,"[220, 436, 2599]"
2601,Steiff Stuffed Animals,"[220, 436, 2601]"
2602,Steiff Stuffed Animals (1970-Now),"[220, 436, 2601, 2602]"
2603,Steiff Stuffed Animals (1946-1969),"[220, 436, 2601, 2603]"
2613,Puzzles,"[220, 2613]"
2615,Other Contemporary Puzzles,"[220, 2613, 19182, 2615]"
2616,Slot Cars,"[220, 2616]"
2617,1/24 Scale Slot Cars (1970-Now),"[220, 2616, 164789, 2617]"
2618,HO Scale Slot Cars (Pre-1970),"[220, 2616, 164787, 2618]"
2619,HO Scale Slot Cars (1970-Now),"[220, 2616, 164787, 2619]"
2620,1/24 Scale Slot Cars (Pre-1970),"[220, 2616, 164789, 2620]"
2631,Toy Soldiers,"[220, 2631]"
2638,Toy Soldiers (1970-Now),"[220, 2631, 2638]"
2646,Brio Preschool Toys,"[220, 19169, 2646]"
2647,Vintage & Antique Tin Character Toys,"[220, 717, 735, 2647]"
2648,Reproduction Vintage & Antique Tin Toys,"[220, 717, 735, 2648]"
2649,Tin Robot Toys (Pre-1970),"[220, 19192, 19197, 19199, 2649]"
2650,Vintage Manufacture Diecast Aircrafts & Spacecrafts,"[220, 222, 180268, 2650]"
2660,Vintage & Antique Cap Guns,"[220, 717, 2660]"
2661,Vintage & Antique Cast Iron Cap Guns,"[220, 717, 2660, 2661]"
2662,Other Vintage Robot Toys (Pre-1970),"[220, 19192, 19197, 19199, 2662]"
2663,Yo-Yos (1970-Now),"[220, 19016, 2664, 2663]"
2664,Yo-Yos,"[220, 19016, 2664]"
2665,Yo-Yos (Pre-1970),"[220, 19016, 2664, 2665]"
2826,Other NBA Autographed Items,"[64482, 51, 27267, 2826]"
2827,WNBA Autographed Items,"[64482, 51, 2827]"
2830,Other Boxing Autographed Items,"[64482, 51, 27271, 2830]"
2832,Other NFL Autographed Items,"[64482, 51, 27274, 2832]"
2833,Other NHL Autographed Items,"[64482, 51, 27283, 2833]"
2835,Formula 1 Autographed Items,"[64482, 51, 2835]"
2837,Other NASCAR Autographed Items,"[64482, 51, 73410, 2837]"
2838,NHRA Autographed Items,"[64482, 51, 2838]"
2840,Rugby Autographed Items,"[64482, 51, 2840]"
2841,Other Soccer Autographed Items,"[64482, 51, 27288, 2841]"
2842,Summer Olympics Autographed Items,"[64482, 51, 23798, 2842]"
2845,Other Wrestling Autographed Items,"[64482, 51, 73415, 2845]"
2851,WNBA Fan Apparel & Souvenirs,"[64482, 24409, 2851]"
2861,CFL Fan Apparel & Souvenirs,"[64482, 24409, 2861]"
2868,Canadian Hockey Team Fan Apparel & Souvenirs,"[64482, 24409, 2868]"
2870,Minor League Hockey Fan Apparel & Souvenirs,"[64482, 24409, 2870]"
2875,Other Auto Racing Fan Apparel & Souvenirs,"[64482, 24409, 2875]"
2876,Formula 1 Racing Fan Apparel & Souvenirs,"[64482, 24409, 2876]"
2878,NHRA Fan Apparel & Souvenirs,"[64482, 24409, 2878]"
2885,Other Soccer Fan Apparel & Souvenirs,"[64482, 24409, 2885]"
2887,International Club Soccer Fan Apparel & Souvenirs,"[64482, 24409, 2887]"
2888,MLS Fan Apparel & Souvenirs,"[64482, 24409, 2888]"
2891,National Team Soccer Fan Apparel & Souvenirs,"[64482, 24409, 2891]"
2902,Wrestling Fan Apparel & Souvenirs,"[64482, 24409, 2902]"
2904,Other Cycling Equipment,"[888, 7294, 2904]"
2905,Other Bowling Equipment,"[888, 159049, 20846, 2905]"
2906,Cricket Equipment,"[888, 159049, 21557, 2906]"
2907,Other Darts,"[888, 36274, 26328, 2907]"
2911,"Other Field, Ice & Roller Hockey Gear","[888, 159049, 261245, 2911]"
2914,Other Soccer Equipment,"[888, 159049, 20862, 2914]"
2916,Other Surfing Equipment,"[888, 159136, 22709, 2916]"
2917,Other Tennis,"[888, 159134, 13340, 2917]"
2918,Triathlon Equipment,"[888, 159043, 2918]"
2919,Other Volleyball Gear,"[888, 159049, 261246, 2919]"
2920,Windsurfing Equipment,"[888, 159136, 2920]"
2980,Other Genealogy Items,"[99, 20925, 2980]"
2984,Baby Essentials,[2984]
2985,Cribs,"[2984, 20422, 2985]"
2986,Baby High Chairs,"[2984, 20400, 2986]"
2987,Other Baby Car Safety Seats,"[2984, 66692, 2987]"
2988,Baby Playpens & Play Yards,"[2984, 100223, 2988]"
2989,Other Strollers,"[2984, 66698, 2989]"
2990,Baby Swings,"[2984, 100223, 2990]"
2992,Other Websites & Businesses for Sale,"[12576, 11759, 2992]"
2993,Men's Belts,"[11450, 260012, 4250, 2993]"
2994,Men's Gloves & Mittens,"[11450, 260012, 4250, 2994]"
2996,Men's Wallets,"[11450, 260012, 4250, 2996]"
3001,Men's Suits & Blazers,"[11450, 260012, 1059, 3001]"
3003,Women's Belts,"[11450, 260010, 4251, 3003]"
3009,Women's Jumpsuits & Rompers,"[11450, 260010, 15724, 3009]"
3034,Women's Shoes,"[11450, 260010, 3034]"
3044,US Paper Money Collections & Lots,"[11116, 3412, 3044]"
3081,Nursery Blankets & Throws,"[2984, 20416, 3081]"
3087,Other Basketry & Chair Caning Supplies,"[14339, 160667, 134304, 3087]"
3089,Other Candle Making & Soap Making Supplies,"[14339, 160667, 183683, 3089]"
3094,Crocheting & Knitting Tools & Supplies,"[14339, 160706, 3094]"
3097,Other Floral Craft Supplies,"[14339, 160667, 16491, 3097]"
3098,World Paper Money Collections & Lots,"[11116, 3411, 3098]"
3099,Other Glass Art & Mosaic Supplies,"[14339, 163778, 3100, 3099]"
3100,Glass Art & Mosaic Supplies,"[14339, 163778, 3100]"
3101,Glass Art Tools,"[14339, 163778, 3100, 3101]"
3108,Needlepoint Patterns & Instructional Media,"[14339, 160706, 28141, 183199, 3108]"
3109,Needlepoint Kits,"[14339, 160706, 28141, 183197, 3109]"
3110,Other Craft Quilting,"[14339, 160737, 180930, 3110]"
3115,Other Sewing Supplies,"[14339, 160737, 3115]"
3118,Sewing Machines & Sergers,"[14339, 160737, 3118]"
3120,Craft Shells,"[14339, 28102, 160704, 3120]"
3121,Other Spinning Supplies,"[14339, 160706, 183209, 183218, 3121]"
3122,Craft Stamping & Embossing Supplies,"[14339, 3122]"
3123,Stamping & Embossing Paper & Envelopes,"[14339, 3122, 3123]"
3125,Other Weaving Supplies,"[14339, 160706, 183233, 3125]"
3127,Woodworking Tools & Supplies,"[14339, 160667, 3127]"
3129,Other Craft Woodworking Project Kits,"[14339, 160667, 3127, 183151, 3129]"
3142,Other School Supplies,"[11700, 16092, 3142]"
3143,Education & Career Development Essentials,"[99, 3143]"
3144,Other Education & Career Development Essentials,"[99, 3143, 3144]"
3149,Other Personal Development Products,"[99, 102329, 3149]"
3153,Equestrian Equipment,"[888, 159043, 3153]"
3155,Other English Horse Tack,"[888, 159043, 3153, 3159, 3155]"
3159,English Horse Tack,"[888, 159043, 3153, 3159]"
3161,Western Horse Tack,"[888, 159043, 3153, 3161]"
3167,Other Equestrian Clothing,"[888, 159043, 3153, 16240, 3167]"
3173,Other European Paper Money,"[11116, 3411, 45339, 3173]"
3177,Western Horse Bridles & Headstalls,"[888, 159043, 3153, 3161, 3177]"
3179,"Other Healthcare, Lab & Dental","[12576, 11815, 3179]"
3180,Other Printing & Graphic Arts,"[12576, 26238, 3180]"
3182,World Exonumia,"[11116, 3452, 3182]"
3186,Other Garden Hand Tools & Equipment,"[11700, 159912, 181033, 3186]"
3187,Building & Hardware Supplies,"[11700, 159907, 3187]"
3191,Other Home Plumbing & Fixtures,"[11700, 159907, 20601, 3191]"
3197,Home Furniture,"[11700, 3197]"
3199,Bookcases & Shelving,"[11700, 3197, 3199]"
3200,Other Party Supplies,"[11700, 16086, 3205, 3200]"
3204,Other Personal Security Products,"[99, 102535, 3204]"
3205,Party Supplies,"[11700, 16086, 3205]"
3211,Other Bird Supplies,"[1281, 20734, 3211]"
3213,"Rocks, Fossils & Minerals","[1, 3213]"
3214,Other Collectible Fossils,"[1, 3213, 3215, 3214]"
